{'tid': 6, 'aid': 7, 'uid': 8, 'tstamp': 1289238901000}
{'tid': 2955, 'aid': 2895, 'uid': 1352, 'tstamp': 1277635451000}
{'tid': 2935, 'aid': 2896, 'uid': 1352, 'tstamp': 1277473300000}
{'tid': 2957, 'aid': 2896, 'uid': 1352, 'tstamp': 1277473300000}
{'tid': 767, 'aid': 2897, 'uid': 1352, 'tstamp': 1277395107000}
{'tid': 2958, 'aid': 2897, 'uid': 1352, 'tstamp': 1277395107000}
{'tid': 187, 'aid': 2899, 'uid': 1352, 'tstamp': 1277376132000}
{'tid': 936, 'aid': 2899, 'uid': 1352, 'tstamp': 1277376132000}
{'tid': 1680, 'aid': 2899, 'uid': 1352, 'tstamp': 1277376132000}
{'tid': 1680, 'aid': 2900, 'uid': 1352, 'tstamp': 1277304777000}
{'tid': 2964, 'aid': 2900, 'uid': 1352, 'tstamp': 1277304777000}
{'tid': 1122, 'aid': 2901, 'uid': 1352, 'tstamp': 1277304777000}
{'tid': 2965, 'aid': 2901, 'uid': 1352, 'tstamp': 1277304777000}
{'tid': 781, 'aid': 2903, 'uid': 1352, 'tstamp': 1277192572000}
{'tid': 999, 'aid': 2903, 'uid': 1352, 'tstamp': 1277192572000}
{'tid': 2967, 'aid': 2903, 'uid': 1352, 'tstamp': 1277192572000}
{'tid': 2969, 'aid': 2903, 'uid': 1352, 'tstamp': 1277192572000}
{'tid': 2319, 'aid': 2906, 'uid': 1352, 'tstamp': 1277043552000}
{'tid': 2973, 'aid': 2906, 'uid': 1352, 'tstamp': 1277043552000}
{'tid': 414, 'aid': 2907, 'uid': 1352, 'tstamp': 1277032110000}
{'tid': 2112, 'aid': 2907, 'uid': 1352, 'tstamp': 1277032110000}
{'tid': 2434, 'aid': 2907, 'uid': 1352, 'tstamp': 1277032110000}
{'tid': 622, 'aid': 2908, 'uid': 1352, 'tstamp': 1276940794000}
{'tid': 2974, 'aid': 2908, 'uid': 1352, 'tstamp': 1276940794000}
{'tid': 2976, 'aid': 2908, 'uid': 1352, 'tstamp': 1276940794000}
{'tid': 233, 'aid': 2910, 'uid': 1352, 'tstamp': 1276694220000}
{'tid': 642, 'aid': 2910, 'uid': 1352, 'tstamp': 1276694220000}
{'tid': 2978, 'aid': 2910, 'uid': 1352, 'tstamp': 1276694220000}
{'tid': 497, 'aid': 2912, 'uid': 1352, 'tstamp': 1276521130000}
{'tid': 636, 'aid': 2912, 'uid': 1352, 'tstamp': 1276521130000}
{'tid': 2981, 'aid': 2912, 'uid': 1352, 'tstamp': 1276521130000}
{'tid': 2983, 'aid': 2913, 'uid': 1352, 'tstamp': 1276429449000}
{'tid': 1058, 'aid': 2914, 'uid': 1352, 'tstamp': 1276336298000}
{'tid': 1534, 'aid': 2914, 'uid': 1352, 'tstamp': 1276336298000}
{'tid': 2252, 'aid': 2914, 'uid': 1352, 'tstamp': 1276336298000}
{'tid': 414, 'aid': 2915, 'uid': 1352, 'tstamp': 1276335891000}
{'tid': 2300, 'aid': 2915, 'uid': 1352, 'tstamp': 1276335891000}
{'tid': 2431, 'aid': 2915, 'uid': 1352, 'tstamp': 1276335891000}
{'tid': 636, 'aid': 2916, 'uid': 1352, 'tstamp': 1276174125000}
{'tid': 2985, 'aid': 2916, 'uid': 1352, 'tstamp': 1276174125000}
{'tid': 2192, 'aid': 2918, 'uid': 1352, 'tstamp': 1276166007000}
{'tid': 2925, 'aid': 2918, 'uid': 1352, 'tstamp': 1276166007000}
{'tid': 2988, 'aid': 2918, 'uid': 1352, 'tstamp': 1276166007000}
{'tid': 695, 'aid': 2919, 'uid': 1352, 'tstamp': 1276165960000}
{'tid': 2925, 'aid': 2919, 'uid': 1352, 'tstamp': 1276165960000}
{'tid': 2904, 'aid': 2920, 'uid': 1352, 'tstamp': 1276159234000}
{'tid': 781, 'aid': 2922, 'uid': 1352, 'tstamp': 1276157891000}
{'tid': 1499, 'aid': 2922, 'uid': 1352, 'tstamp': 1276157891000}
{'tid': 2991, 'aid': 2922, 'uid': 1352, 'tstamp': 1276157891000}
{'tid': 476, 'aid': 2923, 'uid': 1352, 'tstamp': 1276092944000}
{'tid': 1083, 'aid': 2923, 'uid': 1352, 'tstamp': 1276092944000}
{'tid': 2973, 'aid': 2925, 'uid': 1352, 'tstamp': 1275993834000}
{'tid': 929, 'aid': 2927, 'uid': 1352, 'tstamp': 1275817179000}
{'tid': 2997, 'aid': 2927, 'uid': 1352, 'tstamp': 1275817179000}
{'tid': 239, 'aid': 2928, 'uid': 1352, 'tstamp': 1275644930000}
{'tid': 1697, 'aid': 2928, 'uid': 1352, 'tstamp': 1275644930000}
{'tid': 2430, 'aid': 2928, 'uid': 1352, 'tstamp': 1275644930000}
{'tid': 2999, 'aid': 2928, 'uid': 1352, 'tstamp': 1275644930000}
{'tid': 316, 'aid': 2929, 'uid': 1352, 'tstamp': 1275558203000}
{'tid': 1621, 'aid': 2929, 'uid': 1352, 'tstamp': 1275558203000}
{'tid': 2465, 'aid': 2929, 'uid': 1352, 'tstamp': 1275558203000}
{'tid': 3001, 'aid': 2929, 'uid': 1352, 'tstamp': 1275558203000}
{'tid': 3007, 'aid': 2933, 'uid': 1352, 'tstamp': 1274963348000}
{'tid': 1219, 'aid': 2934, 'uid': 1352, 'tstamp': 1274962552000}
{'tid': 2904, 'aid': 2934, 'uid': 1352, 'tstamp': 1274962552000}
{'tid': 1621, 'aid': 2936, 'uid': 1352, 'tstamp': 1274954649000}
{'tid': 3009, 'aid': 2936, 'uid': 1352, 'tstamp': 1274954649000}
{'tid': 467, 'aid': 2938, 'uid': 1352, 'tstamp': 1274870308000}
{'tid': 3010, 'aid': 2938, 'uid': 1352, 'tstamp': 1274870308000}
{'tid': 993, 'aid': 2940, 'uid': 1352, 'tstamp': 1274356088000}
{'tid': 2981, 'aid': 2940, 'uid': 1352, 'tstamp': 1274356088000}
{'tid': 2951, 'aid': 2941, 'uid': 1352, 'tstamp': 1274269187000}
{'tid': 987, 'aid': 2942, 'uid': 1352, 'tstamp': 1274106364000}
{'tid': 2929, 'aid': 2942, 'uid': 1352, 'tstamp': 1274106364000}
{'tid': 1621, 'aid': 2943, 'uid': 1352, 'tstamp': 1274088340000}
{'tid': 2929, 'aid': 2943, 'uid': 1352, 'tstamp': 1274088340000}
{'tid': 2949, 'aid': 2943, 'uid': 1352, 'tstamp': 1274088340000}
{'tid': 905, 'aid': 2946, 'uid': 1352, 'tstamp': 1274083407000}
{'tid': 1548, 'aid': 2946, 'uid': 1352, 'tstamp': 1274083407000}
{'tid': 2973, 'aid': 2946, 'uid': 1352, 'tstamp': 1274083407000}
{'tid': 475, 'aid': 2947, 'uid': 1352, 'tstamp': 1273829712000}
{'tid': 1518, 'aid': 2947, 'uid': 1352, 'tstamp': 1273829712000}
{'tid': 3012, 'aid': 2947, 'uid': 1352, 'tstamp': 1273829712000}
{'tid': 3014, 'aid': 2947, 'uid': 1352, 'tstamp': 1273829712000}
{'tid': 2319, 'aid': 2948, 'uid': 1352, 'tstamp': 1273500662000}
{'tid': 2935, 'aid': 2948, 'uid': 1352, 'tstamp': 1273500662000}
{'tid': 3015, 'aid': 2948, 'uid': 1352, 'tstamp': 1273500662000}
{'tid': 2748, 'aid': 2949, 'uid': 1352, 'tstamp': 1273142719000}
{'tid': 2456, 'aid': 2950, 'uid': 1352, 'tstamp': 1273132628000}
{'tid': 161, 'aid': 2951, 'uid': 1352, 'tstamp': 1272950049000}
{'tid': 383, 'aid': 2952, 'uid': 1352, 'tstamp': 1272269925000}
{'tid': 1248, 'aid': 2952, 'uid': 1352, 'tstamp': 1272269925000}
{'tid': 2434, 'aid': 2952, 'uid': 1352, 'tstamp': 1272269925000}
{'tid': 2185, 'aid': 2953, 'uid': 1352, 'tstamp': 1271769423000}
{'tid': 1683, 'aid': 2954, 'uid': 1352, 'tstamp': 1271769222000}
{'tid': 2813, 'aid': 2954, 'uid': 1352, 'tstamp': 1271769222000}
{'tid': 2907, 'aid': 2954, 'uid': 1352, 'tstamp': 1271769222000}
{'tid': 3017, 'aid': 2954, 'uid': 1352, 'tstamp': 1271769222000}
{'tid': 674, 'aid': 840, 'uid': 1423, 'tstamp': 1287583202000}
{'tid': 1191, 'aid': 840, 'uid': 1423, 'tstamp': 1287583202000}
{'tid': 1249, 'aid': 840, 'uid': 1423, 'tstamp': 1287583202000}
{'tid': 383, 'aid': 1464, 'uid': 1423, 'tstamp': 1289233778000}
{'tid': 562, 'aid': 1464, 'uid': 1423, 'tstamp': 1289233778000}
{'tid': 873, 'aid': 1464, 'uid': 1423, 'tstamp': 1289233778000}
{'tid': 1794, 'aid': 1464, 'uid': 1423, 'tstamp': 1289233778000}
{'tid': 3029, 'aid': 1464, 'uid': 1423, 'tstamp': 1289233778000}
{'tid': 775, 'aid': 1475, 'uid': 1423, 'tstamp': 1288373617000}
{'tid': 1812, 'aid': 1475, 'uid': 1423, 'tstamp': 1288373617000}
{'tid': 2647, 'aid': 1481, 'uid': 1423, 'tstamp': 1287776627000}
{'tid': 3046, 'aid': 1481, 'uid': 1423, 'tstamp': 1287776627000}
{'tid': 3048, 'aid': 1483, 'uid': 1423, 'tstamp': 1287756443000}
{'tid': 1714, 'aid': 1493, 'uid': 1423, 'tstamp': 1287415725000}
{'tid': 3046, 'aid': 1493, 'uid': 1423, 'tstamp': 1287415725000}
{'tid': 3031, 'aid': 1494, 'uid': 1423, 'tstamp': 1285942714000}
{'tid': 1863, 'aid': 1501, 'uid': 1423, 'tstamp': 1286975001000}
{'tid': 2664, 'aid': 1501, 'uid': 1423, 'tstamp': 1286975001000}
{'tid': 3066, 'aid': 1501, 'uid': 1423, 'tstamp': 1286975001000}
{'tid': 1741, 'aid': 1511, 'uid': 1423, 'tstamp': 1286205466000}
{'tid': 3075, 'aid': 1511, 'uid': 1423, 'tstamp': 1286205466000}
{'tid': 595, 'aid': 2955, 'uid': 1423, 'tstamp': 1289305402000}
{'tid': 1798, 'aid': 2955, 'uid': 1423, 'tstamp': 1289305402000}
{'tid': 675, 'aid': 2956, 'uid': 1423, 'tstamp': 1289305344000}
{'tid': 1190, 'aid': 2956, 'uid': 1423, 'tstamp': 1289305344000}
{'tid': 1819, 'aid': 2956, 'uid': 1423, 'tstamp': 1289305344000}
{'tid': 1067, 'aid': 2960, 'uid': 1423, 'tstamp': 1289253213000}
{'tid': 1556, 'aid': 2960, 'uid': 1423, 'tstamp': 1289253213000}
{'tid': 1900, 'aid': 2960, 'uid': 1423, 'tstamp': 1289253213000}
{'tid': 3025, 'aid': 2960, 'uid': 1423, 'tstamp': 1289253213000}
{'tid': 1793, 'aid': 2967, 'uid': 1423, 'tstamp': 1288621089000}
{'tid': 3030, 'aid': 2967, 'uid': 1423, 'tstamp': 1288621089000}
{'tid': 1191, 'aid': 2971, 'uid': 1423, 'tstamp': 1288369923000}
{'tid': 3030, 'aid': 2971, 'uid': 1423, 'tstamp': 1288369923000}
{'tid': 507, 'aid': 2976, 'uid': 1423, 'tstamp': 1288194178000}
{'tid': 1863, 'aid': 2976, 'uid': 1423, 'tstamp': 1288194178000}
{'tid': 2664, 'aid': 2976, 'uid': 1423, 'tstamp': 1288194178000}
{'tid': 1249, 'aid': 2977, 'uid': 1423, 'tstamp': 1288131011000}
{'tid': 3041, 'aid': 2977, 'uid': 1423, 'tstamp': 1288131011000}
{'tid': 521, 'aid': 2978, 'uid': 1423, 'tstamp': 1288023341000}
{'tid': 2015, 'aid': 2978, 'uid': 1423, 'tstamp': 1288023341000}
{'tid': 3042, 'aid': 2978, 'uid': 1423, 'tstamp': 1288023341000}
{'tid': 769, 'aid': 2979, 'uid': 1423, 'tstamp': 1288012819000}
{'tid': 1847, 'aid': 2979, 'uid': 1423, 'tstamp': 1288012819000}
{'tid': 1297, 'aid': 2982, 'uid': 1423, 'tstamp': 1287959464000}
{'tid': 2647, 'aid': 2986, 'uid': 1423, 'tstamp': 1287493579000}
{'tid': 3048, 'aid': 2986, 'uid': 1423, 'tstamp': 1287493579000}
{'tid': 383, 'aid': 2988, 'uid': 1423, 'tstamp': 1287419146000}
{'tid': 3054, 'aid': 2988, 'uid': 1423, 'tstamp': 1287419146000}
{'tid': 149, 'aid': 2989, 'uid': 1423, 'tstamp': 1287410474000}
{'tid': 283, 'aid': 2989, 'uid': 1423, 'tstamp': 1287410474000}
{'tid': 1831, 'aid': 2989, 'uid': 1423, 'tstamp': 1287410474000}
{'tid': 2490, 'aid': 2989, 'uid': 1423, 'tstamp': 1287410474000}
{'tid': 3021, 'aid': 2990, 'uid': 1423, 'tstamp': 1287407440000}
{'tid': 3055, 'aid': 2990, 'uid': 1423, 'tstamp': 1287407440000}
{'tid': 2013, 'aid': 2991, 'uid': 1423, 'tstamp': 1287168789000}
{'tid': 3056, 'aid': 2991, 'uid': 1423, 'tstamp': 1287168789000}
{'tid': 3030, 'aid': 2993, 'uid': 1423, 'tstamp': 1287164694000}
{'tid': 168, 'aid': 2995, 'uid': 1423, 'tstamp': 1287151643000}
{'tid': 507, 'aid': 2995, 'uid': 1423, 'tstamp': 1287151643000}
{'tid': 507, 'aid': 2998, 'uid': 1423, 'tstamp': 1287146562000}
{'tid': 1718, 'aid': 2998, 'uid': 1423, 'tstamp': 1287146562000}
{'tid': 1905, 'aid': 3001, 'uid': 1423, 'tstamp': 1287145183000}
{'tid': 283, 'aid': 3005, 'uid': 1423, 'tstamp': 1287097544000}
{'tid': 2128, 'aid': 3005, 'uid': 1423, 'tstamp': 1287097544000}
{'tid': 3055, 'aid': 3005, 'uid': 1423, 'tstamp': 1287097544000}
{'tid': 168, 'aid': 3010, 'uid': 1423, 'tstamp': 1286812234000}
{'tid': 507, 'aid': 3010, 'uid': 1423, 'tstamp': 1286812234000}
{'tid': 1899, 'aid': 3010, 'uid': 1423, 'tstamp': 1286812234000}
{'tid': 1067, 'aid': 3011, 'uid': 1423, 'tstamp': 1286805671000}
{'tid': 3023, 'aid': 3011, 'uid': 1423, 'tstamp': 1286805671000}
{'tid': 3068, 'aid': 3011, 'uid': 1423, 'tstamp': 1286805671000}
{'tid': 562, 'aid': 3013, 'uid': 1423, 'tstamp': 1286804296000}
{'tid': 1831, 'aid': 3013, 'uid': 1423, 'tstamp': 1286804296000}
{'tid': 1539, 'aid': 3014, 'uid': 1423, 'tstamp': 1286804276000}
{'tid': 1900, 'aid': 3014, 'uid': 1423, 'tstamp': 1286804276000}
{'tid': 1719, 'aid': 3015, 'uid': 1423, 'tstamp': 1286804251000}
{'tid': 1900, 'aid': 3015, 'uid': 1423, 'tstamp': 1286804251000}
{'tid': 529, 'aid': 3017, 'uid': 1423, 'tstamp': 1286802308000}
{'tid': 1886, 'aid': 3017, 'uid': 1423, 'tstamp': 1286802308000}
{'tid': 507, 'aid': 3019, 'uid': 1423, 'tstamp': 1286802160000}
{'tid': 1067, 'aid': 3019, 'uid': 1423, 'tstamp': 1286802160000}
{'tid': 1900, 'aid': 3019, 'uid': 1423, 'tstamp': 1286802160000}
{'tid': 873, 'aid': 3020, 'uid': 1423, 'tstamp': 1286568322000}
{'tid': 2015, 'aid': 3020, 'uid': 1423, 'tstamp': 1286568322000}
{'tid': 1719, 'aid': 3021, 'uid': 1423, 'tstamp': 1286199654000}
{'tid': 1867, 'aid': 3021, 'uid': 1423, 'tstamp': 1286199654000}
{'tid': 1863, 'aid': 3023, 'uid': 1423, 'tstamp': 1286196955000}
{'tid': 521, 'aid': 3024, 'uid': 1423, 'tstamp': 1286196118000}
{'tid': 1886, 'aid': 3024, 'uid': 1423, 'tstamp': 1286196118000}
{'tid': 1867, 'aid': 3025, 'uid': 1423, 'tstamp': 1286195201000}
{'tid': 3076, 'aid': 3025, 'uid': 1423, 'tstamp': 1286195201000}
{'tid': 1886, 'aid': 3027, 'uid': 1423, 'tstamp': 1285956147000}
{'tid': 1297, 'aid': 3028, 'uid': 1423, 'tstamp': 1285952649000}
{'tid': 3079, 'aid': 3028, 'uid': 1423, 'tstamp': 1285952649000}
{'tid': 2647, 'aid': 3029, 'uid': 1423, 'tstamp': 1285950863000}
{'tid': 3031, 'aid': 3029, 'uid': 1423, 'tstamp': 1285950863000}
{'tid': 1856, 'aid': 3032, 'uid': 1423, 'tstamp': 1285941690000}
{'tid': 2835, 'aid': 3032, 'uid': 1423, 'tstamp': 1285941690000}
{'tid': 3081, 'aid': 3032, 'uid': 1423, 'tstamp': 1285941690000}
{'tid': 1844, 'aid': 3033, 'uid': 1423, 'tstamp': 1285850266000}
{'tid': 2336, 'aid': 3033, 'uid': 1423, 'tstamp': 1285850266000}
{'tid': 3035, 'aid': 3034, 'uid': 1423, 'tstamp': 1285849992000}
{'tid': 507, 'aid': 3038, 'uid': 1423, 'tstamp': 1285601965000}
{'tid': 1741, 'aid': 3038, 'uid': 1423, 'tstamp': 1285601965000}
{'tid': 2930, 'aid': 3038, 'uid': 1423, 'tstamp': 1285601965000}
{'tid': 1718, 'aid': 3039, 'uid': 1423, 'tstamp': 1285595569000}
{'tid': 2899, 'aid': 3039, 'uid': 1423, 'tstamp': 1285595569000}
{'tid': 3089, 'aid': 3039, 'uid': 1423, 'tstamp': 1285595569000}
{'tid': 3067, 'aid': 3040, 'uid': 1423, 'tstamp': 1285594469000}
{'tid': 301, 'aid': 156, 'uid': 1455, 'tstamp': 1288608590000}
{'tid': 986, 'aid': 156, 'uid': 1455, 'tstamp': 1288608590000}
{'tid': 1529, 'aid': 156, 'uid': 1455, 'tstamp': 1288608590000}
{'tid': 1621, 'aid': 156, 'uid': 1455, 'tstamp': 1288608590000}
{'tid': 3141, 'aid': 156, 'uid': 1455, 'tstamp': 1288608590000}
{'tid': 3098, 'aid': 3049, 'uid': 1455, 'tstamp': 1289201773000}
{'tid': 2564, 'aid': 3052, 'uid': 1455, 'tstamp': 1289147784000}
{'tid': 3102, 'aid': 3052, 'uid': 1455, 'tstamp': 1289147784000}
{'tid': 3103, 'aid': 3053, 'uid': 1455, 'tstamp': 1289147229000}
{'tid': 3101, 'aid': 3054, 'uid': 1455, 'tstamp': 1289147153000}
{'tid': 3105, 'aid': 3054, 'uid': 1455, 'tstamp': 1289147153000}
{'tid': 1294, 'aid': 3055, 'uid': 1455, 'tstamp': 1289147125000}
{'tid': 3102, 'aid': 3055, 'uid': 1455, 'tstamp': 1289147125000}
{'tid': 3107, 'aid': 3055, 'uid': 1455, 'tstamp': 1289147125000}
{'tid': 316, 'aid': 3056, 'uid': 1455, 'tstamp': 1289146790000}
{'tid': 2956, 'aid': 3056, 'uid': 1455, 'tstamp': 1289146790000}
{'tid': 3102, 'aid': 3056, 'uid': 1455, 'tstamp': 1289146790000}
{'tid': 3108, 'aid': 3056, 'uid': 1455, 'tstamp': 1289146790000}
{'tid': 301, 'aid': 3062, 'uid': 1455, 'tstamp': 1289057381000}
{'tid': 876, 'aid': 3062, 'uid': 1455, 'tstamp': 1289057381000}
{'tid': 3109, 'aid': 3062, 'uid': 1455, 'tstamp': 1289057381000}
{'tid': 3111, 'aid': 3062, 'uid': 1455, 'tstamp': 1289057381000}
{'tid': 876, 'aid': 3063, 'uid': 1455, 'tstamp': 1289057258000}
{'tid': 3113, 'aid': 3063, 'uid': 1455, 'tstamp': 1289057258000}
{'tid': 3115, 'aid': 3063, 'uid': 1455, 'tstamp': 1289057258000}
{'tid': 3117, 'aid': 3064, 'uid': 1455, 'tstamp': 1289057103000}
{'tid': 3119, 'aid': 3064, 'uid': 1455, 'tstamp': 1289057103000}
{'tid': 2231, 'aid': 3065, 'uid': 1455, 'tstamp': 1289056482000}
{'tid': 3120, 'aid': 3065, 'uid': 1455, 'tstamp': 1289056482000}
{'tid': 3121, 'aid': 3066, 'uid': 1455, 'tstamp': 1289056195000}
{'tid': 1031, 'aid': 3074, 'uid': 1455, 'tstamp': 1288988221000}
{'tid': 3126, 'aid': 3074, 'uid': 1455, 'tstamp': 1288988221000}
{'tid': 3128, 'aid': 3074, 'uid': 1455, 'tstamp': 1288988221000}
{'tid': 3131, 'aid': 3085, 'uid': 1455, 'tstamp': 1288717685000}
{'tid': 3133, 'aid': 3085, 'uid': 1455, 'tstamp': 1288717685000}
{'tid': 3136, 'aid': 3085, 'uid': 1455, 'tstamp': 1288717685000}
{'tid': 1603, 'aid': 3089, 'uid': 1455, 'tstamp': 1288618784000}
{'tid': 2528, 'aid': 3089, 'uid': 1455, 'tstamp': 1288618784000}
{'tid': 1266, 'aid': 3090, 'uid': 1455, 'tstamp': 1288608650000}
{'tid': 3139, 'aid': 3090, 'uid': 1455, 'tstamp': 1288608650000}
{'tid': 792, 'aid': 3092, 'uid': 1455, 'tstamp': 1288608154000}
{'tid': 1242, 'aid': 3092, 'uid': 1455, 'tstamp': 1288608154000}
{'tid': 2444, 'aid': 3092, 'uid': 1455, 'tstamp': 1288608154000}
{'tid': 3142, 'aid': 3092, 'uid': 1455, 'tstamp': 1288608154000}
{'tid': 3136, 'aid': 3093, 'uid': 1455, 'tstamp': 1288607226000}
{'tid': 3145, 'aid': 3093, 'uid': 1455, 'tstamp': 1288607226000}
{'tid': 2464, 'aid': 3094, 'uid': 1455, 'tstamp': 1288605002000}
{'tid': 3139, 'aid': 3094, 'uid': 1455, 'tstamp': 1288605002000}
{'tid': 3138, 'aid': 3095, 'uid': 1455, 'tstamp': 1288603641000}
{'tid': 1302, 'aid': 3096, 'uid': 1455, 'tstamp': 1288595496000}
{'tid': 3146, 'aid': 3096, 'uid': 1455, 'tstamp': 1288595496000}
{'tid': 2132, 'aid': 3101, 'uid': 1455, 'tstamp': 1288519976000}
{'tid': 3155, 'aid': 3101, 'uid': 1455, 'tstamp': 1288519976000}
{'tid': 3157, 'aid': 3101, 'uid': 1455, 'tstamp': 1288519976000}
{'tid': 640, 'aid': 3102, 'uid': 1455, 'tstamp': 1288519269000}
{'tid': 2016, 'aid': 3102, 'uid': 1455, 'tstamp': 1288519269000}
{'tid': 3159, 'aid': 3102, 'uid': 1455, 'tstamp': 1288519269000}
{'tid': 1091, 'aid': 3103, 'uid': 1455, 'tstamp': 1288518856000}
{'tid': 3159, 'aid': 3103, 'uid': 1455, 'tstamp': 1288518856000}
{'tid': 3162, 'aid': 3103, 'uid': 1455, 'tstamp': 1288518856000}
{'tid': 1689, 'aid': 3104, 'uid': 1455, 'tstamp': 1288518760000}
{'tid': 3161, 'aid': 3104, 'uid': 1455, 'tstamp': 1288518760000}
{'tid': 3131, 'aid': 3105, 'uid': 1455, 'tstamp': 1288518493000}
{'tid': 3163, 'aid': 3105, 'uid': 1455, 'tstamp': 1288518493000}
{'tid': 3131, 'aid': 3106, 'uid': 1455, 'tstamp': 1288518457000}
{'tid': 3164, 'aid': 3106, 'uid': 1455, 'tstamp': 1288518457000}
{'tid': 3170, 'aid': 3109, 'uid': 1455, 'tstamp': 1288513734000}
{'tid': 3172, 'aid': 3110, 'uid': 1455, 'tstamp': 1288513376000}
{'tid': 640, 'aid': 3111, 'uid': 1455, 'tstamp': 1288512664000}
{'tid': 495, 'aid': 3112, 'uid': 1455, 'tstamp': 1288511291000}
{'tid': 2528, 'aid': 3112, 'uid': 1455, 'tstamp': 1288511291000}
{'tid': 3174, 'aid': 3112, 'uid': 1455, 'tstamp': 1288511291000}
{'tid': 2464, 'aid': 3113, 'uid': 1455, 'tstamp': 1288497606000}
{'tid': 3138, 'aid': 3113, 'uid': 1455, 'tstamp': 1288497606000}
{'tid': 3175, 'aid': 3113, 'uid': 1455, 'tstamp': 1288497606000}
{'tid': 640, 'aid': 3114, 'uid': 1455, 'tstamp': 1288494634000}
{'tid': 1583, 'aid': 3119, 'uid': 1455, 'tstamp': 1288427059000}
{'tid': 3180, 'aid': 3119, 'uid': 1455, 'tstamp': 1288427059000}
{'tid': 3182, 'aid': 3119, 'uid': 1455, 'tstamp': 1288427059000}
{'tid': 1302, 'aid': 3120, 'uid': 1455, 'tstamp': 1288426672000}
{'tid': 3183, 'aid': 3120, 'uid': 1455, 'tstamp': 1288426672000}
{'tid': 1539, 'aid': 3125, 'uid': 1455, 'tstamp': 1288344658000}
{'tid': 3191, 'aid': 3125, 'uid': 1455, 'tstamp': 1288344658000}
{'tid': 3193, 'aid': 3125, 'uid': 1455, 'tstamp': 1288344658000}
{'tid': 3195, 'aid': 3126, 'uid': 1455, 'tstamp': 1288344206000}
{'tid': 2036, 'aid': 3128, 'uid': 1455, 'tstamp': 1288338765000}
{'tid': 2344, 'aid': 3128, 'uid': 1455, 'tstamp': 1288338765000}
{'tid': 3199, 'aid': 3128, 'uid': 1455, 'tstamp': 1288338765000}
{'tid': 189, 'aid': 3133, 'uid': 1455, 'tstamp': 1288280763000}
{'tid': 3202, 'aid': 3133, 'uid': 1455, 'tstamp': 1288280763000}
{'tid': 470, 'aid': 3136, 'uid': 1455, 'tstamp': 1288256353000}
{'tid': 1066, 'aid': 3136, 'uid': 1455, 'tstamp': 1288256353000}
{'tid': 3205, 'aid': 3136, 'uid': 1455, 'tstamp': 1288256353000}
{'tid': 3207, 'aid': 3136, 'uid': 1455, 'tstamp': 1288256353000}
{'tid': 876, 'aid': 3137, 'uid': 1455, 'tstamp': 1288256192000}
{'tid': 3109, 'aid': 3137, 'uid': 1455, 'tstamp': 1288256192000}
{'tid': 176, 'aid': 3138, 'uid': 1455, 'tstamp': 1288251908000}
{'tid': 876, 'aid': 3138, 'uid': 1455, 'tstamp': 1288251908000}
{'tid': 3216, 'aid': 3142, 'uid': 1476, 'tstamp': 1289308307000}
{'tid': 3218, 'aid': 3143, 'uid': 1476, 'tstamp': 1289307568000}
{'tid': 3219, 'aid': 3144, 'uid': 1476, 'tstamp': 1289307442000}
{'tid': 3219, 'aid': 3145, 'uid': 1476, 'tstamp': 1289306569000}
{'tid': 3220, 'aid': 3146, 'uid': 1476, 'tstamp': 1289306495000}
{'tid': 3221, 'aid': 3147, 'uid': 1476, 'tstamp': 1289305962000}
{'tid': 3222, 'aid': 3148, 'uid': 1476, 'tstamp': 1289295050000}
{'tid': 3222, 'aid': 3151, 'uid': 1476, 'tstamp': 1289219289000}
{'tid': 3227, 'aid': 3152, 'uid': 1476, 'tstamp': 1289219289000}
{'tid': 3228, 'aid': 3153, 'uid': 1476, 'tstamp': 1289219289000}
{'tid': 3222, 'aid': 3154, 'uid': 1476, 'tstamp': 1289219289000}
{'tid': 3227, 'aid': 3155, 'uid': 1476, 'tstamp': 1289219289000}
{'tid': 3229, 'aid': 3156, 'uid': 1476, 'tstamp': 1289211329000}
{'tid': 3220, 'aid': 3160, 'uid': 1476, 'tstamp': 1289211078000}
{'tid': 3224, 'aid': 3161, 'uid': 1476, 'tstamp': 1289209653000}
{'tid': 3232, 'aid': 3162, 'uid': 1476, 'tstamp': 1289209153000}
{'tid': 3233, 'aid': 3163, 'uid': 1476, 'tstamp': 1289208769000}
{'tid': 3234, 'aid': 3164, 'uid': 1476, 'tstamp': 1289208499000}
{'tid': 3219, 'aid': 3169, 'uid': 1476, 'tstamp': 1288728549000}
{'tid': 3240, 'aid': 3169, 'uid': 1476, 'tstamp': 1288728549000}
{'tid': 3241, 'aid': 3171, 'uid': 1476, 'tstamp': 1288726841000}
{'tid': 3243, 'aid': 3173, 'uid': 1476, 'tstamp': 1288724734000}
{'tid': 3240, 'aid': 3174, 'uid': 1476, 'tstamp': 1288272471000}
{'tid': 3223, 'aid': 3177, 'uid': 1476, 'tstamp': 1288129858000}
{'tid': 2647, 'aid': 3178, 'uid': 1476, 'tstamp': 1287744483000}
{'tid': 515, 'aid': 3180, 'uid': 1476, 'tstamp': 1287566355000}
{'tid': 3247, 'aid': 3181, 'uid': 1476, 'tstamp': 1287559101000}
{'tid': 3248, 'aid': 3182, 'uid': 1476, 'tstamp': 1287555996000}
{'tid': 3249, 'aid': 3183, 'uid': 1476, 'tstamp': 1287555110000}
